我觉得最崩溃的是有一次我们会有一些course是可以不计credit不计grades的然后呢就可以去选那种free elective呀那种course,more,education,train,3573
我发现它不是普通话教的是cantonese教的就等于说是韩语跟粤语我两门都没听懂我这还幻想着我说好嘛我这一下可以学两门languages然后结果,2,education,train,3575
嗯对之前有一个巨搞笑的就是呃我们组有一个那个international然后那个international就是相对于我们肯定他的那个英文更更好一点嘛,2,education,train,3579
然后大家就说那个who want who want do the presentation然后大家都齐刷刷看到他说oh this kind of discrimination,more,education,train,3580
对然后我就对所以说其实我感觉除了那种 seldom就是多presentation其实很多人就seldom speak up in class,more,education,train,3581
so what do you think呃should we ban homework do you think,more,education,train,3582
呃i don't think we should ban homework,more,education,train,3584
maybe嗯,1,education,train,3585
maybe is就是可以选择做不做,more,education,train,3586
就是我理解的不太好homework可以帮我,1,education,train,3590
嗯哎 因为我们有一个教授就是he just啊ask us to do the homework but他不会收上去批,more,education,train,3592
他更喜欢那种西方的教学氛围because is like more freedom,more,education,train,3610
更加就是pro active就会有更加积极的参与感觉但是,more,education,train,3612
大陆的education,1,education,train,3613
in some有一些,more,education,train,3620
also depends on the major就是有的专业是国内的好一点有的专业是oversea的好一点,more,education,train,3625
对嗯also呃you feel more comfortable呃对research in English or in Chinese,more,education,train,3627
depends on the语言能力,more,education,train,3629
万一future in plan it's to find a job,more,education,train,3632
so do you prefer do you prefer呃呃轻松一点的工作还是那种,more,education,train,3636
嗯depends on what kind of job,more,education,train,3640
manager就是产品这样的工作如果我做一个我喜欢的产品的话i defect work more but,more,education,train,3642
voluntary就是自愿留下来,1,education,train,3646
do you know that嗯华为,more,education,train,3647
i'll said the嗯the hr in 华为say that all our staff work,more,education,train,3648
and呃so i doubt it so i asked my friends who work in华为,more,education,train,3652
嗯and they said,more,education,train,3654
就职训练肯定会有一些这方面的brain washing的东西就是而且如果它的那个,more,education,train,3664
just research on something you really like就是可以做一些深入的研究,more,education,train,3679
you are not capable of doing so就是你如果没有那个,more,education,train,3685
呃in my undergraduate the courses嗯安排得很满,more,education,train,3700
呃so for the first two years I feel very痛苦,more,education,train,3703
嗯everyone have to gather together to do this experiment you can't do it,more,education,train,3709
嗯not a lot but,more,education,train,3716
呃java,1,education,train,3721
呃matlab,1,education,train,3722
嗯also,1,education,train,3726
你用什么TensorFlow,1,education,train,3728
嗯TensorFlow yeah,more,education,train,3729
这学期我喜欢那个machine learning有,more,education,train,3731
前天刚做一个project就是,1,education,train,3732
呃machine learning project然后,more,education,train,3733
呃python,1,education,train,3735
没有我们选的那个project其实还蛮简单的就是在cargo上面,2,education,train,3738
呃machine learning for disaster,more,education,train,3740
它它有四个assignment,1,education,train,3747
然后还有一个project然后final还占百分之六十,2,education,train,3748
就是强度特别大然后要做的coding的工作也特别多然后,1,education,train,3766
每天几乎都没有睡觉时间然后那天就在subway工作的时候,1,education,train,3768
嗯she she slept four hours every day,more,education,train,3775
对做做project也是就是,1,education,train,3784
学校should be an option,more,education,train,3797
同学们会大概知道what they want to do in the future,more,education,train,3806
学校会limit their passion like,more,education,train,3810
大学毕业以后也不是每个人需要那些knowledge来,1,education,train,3814
actually我,1,education,train,3824
我觉得我partly是agree with you的就是,more,education,train,3825
呃in some country,more,education,train,3828
对对我的我觉得我们的all difference是在初中这个阶段嘛我觉得其实这段时间虽然,more,education,train,3849
对啊i think it will be better if,more,education,train,3852
actually我们不止是在学校学knowledge,2,education,train,3864
我们也在train our skill to communicate with each others,more,education,train,3865
可能有更多的exposure to different background因为我们如果只跟我们家里人接触,more,education,train,3867
对我也同意你like i agree with your opinion but then我觉得,more,education,train,3879
that's why i feel like初中should be an option,more,education,train,3885
because i've i should say by going to school we can interact with people from不同的环境,more,education,train,3886
我们也可以选怎么沟通with别人and这些的东西但是我觉得如果school become an option那我们也会有其他活动来做这些东西了,more,education,train,3888
this society just had one way and i felt like that's很可惜对,more,education,train,3890
很lost,1,education,train,3896
做选择了一个非常及时的training其实我现在也有一点这种感觉就是,1,education,train,3922
actually我我有的时候会觉得说,1,education,train,3929
其实我不同的internship我都我都有做过就是private 也有啊啊 也有啊,2,education,train,3931
嗯你你你当时会会不会就是因为你的background是,1,education,train,3936
好的一部分from,1,education,train,3951
好的一部分from,1,education,train,3953
然后来organize你自己的一个路路径你有试图这么去搞过,1,education,train,3955
